Package Name,sunday,monday,tuesday,wednesday,thursday,friday,saturday,normalized_sunday,normalized_monday,normalized_tuesday,normalized_wednesday,normalized_thursday,normalized_friday,normalized_saturday,
fs-constants,0,0,0,0,1,0,0,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000
buffer-alloc,1,0,1,1,0,2,0,0.2000,0.0000,0.2000,0.2000,0.0000,0.4000,0.0000
to-buffer,0,0,2,0,2,0,0,0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,0.0000
html2canvas,9,5,8,6,8,2,4,0.2143,0.1190,0.1905,0.1429,0.1905,0.0476,0.0952
css-line-break,3,1,0,1,1,0,3,0.3333,0.1111,0.0000,0.1111,0.1111,0.0000,0.3333
text-segmentation,0,2,1,0,0,0,1,0.0000,0.5000,0.2500,0.0000,0.0000,0.0000,0.2500
utrie,0,1,1,0,0,0,1,0.0000,0.3333,0.3333,0.0000,0.0000,0.0000,0.3333
base64-arraybuffer,1,2,4,0,0,1,2,0.1000,0.2000,0.4000,0.0000,0.0000,0.1000,0.2000
@babel/core,4,14,32,25,25,20,21,0.0284,0.0993,0.2270,0.1773,0.1773,0.1418,0.1489
@babel/plugin-transform-runtime,4,10,28,16,16,17,8,0.0404,0.1010,0.2828,0.1616,0.1616,0.1717,0.0808
@babel/preset-env,6,11,33,23,21,21,10,0.0480,0.0880,0.2640,0.1840,0.1680,0.1680,0.0800
@ampproject/remapping,2,1,0,4,3,1,6,0.1176,0.0588,0.0000,0.2353,0.1765,0.0588,0.3529
@babel/generator,6,14,34,22,24,21,13,0.0448,0.1045,0.2537,0.1642,0.1791,0.1567,0.0970
@babel/helper-compilation-targets,3,2,7,7,11,7,3,0.0750,0.0500,0.1750,0.1750,0.2750,0.1750,0.0750
@babel/helper-module-transforms,3,12,18,10,13,16,10,0.0366,0.1463,0.2195,0.1220,0.1585,0.1951,0.1220
@babel/helpers,3,13,26,19,13,14,12,0.0300,0.1300,0.2600,0.1900,0.1300,0.1400,0.1200
@babel/parser,7,13,36,25,30,23,20,0.0455,0.0844,0.2338,0.1623,0.1948,0.1494,0.1299
gensync,1,2,0,1,0,0,0,0.2500,0.5000,0.0000,0.2500,0.0000,0.0000,0.0000
json5,6,10,1,2,2,4,2,0.2222,0.3704,0.0370,0.0741,0.0741,0.1481,0.0741
jsesc,0,3,5,4,0,7,3,0.0000,0.1364,0.2273,0.1818,0.0000,0.3182,0.1364
@babel/helper-string-parser,0,1,1,0,0,0,0,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000
to-fast-properties,3,0,0,2,0,2,1,0.3750,0.0000,0.0000,0.2500,0.0000,0.2500,0.1250
@babel/compat-data,3,8,10,6,10,9,6,0.0577,0.1538,0.1923,0.1154,0.1923,0.1731,0.1154
@babel/helper-validator-option,0,1,1,1,3,3,0,0.0000,0.1111,0.1111,0.1111,0.3333,0.3333,0.0000
browserslist,18,30,26,32,27,13,31,0.1017,0.1695,0.1469,0.1808,0.1525,0.0734,0.1751
caniuse-lite,74,106,119,113,117,102,48,0.1090,0.1561,0.1753,0.1664,0.1723,0.1502,0.0707
electron-to-chromium,42,42,257,241,250,237,197,0.0332,0.0332,0.2030,0.1904,0.1975,0.1872,0.1556
node-releases,8,12,20,34,11,10,11,0.0755,0.1132,0.1887,0.3208,0.1038,0.0943,0.1038
update-browserslist-db,0,2,5,1,1,2,0,0.0000,0.1818,0.4545,0.0909,0.0909,0.1818,0.0000
colorette,8,0,9,2,5,8,4,0.2222,0.0000,0.2500,0.0556,0.1389,0.2222,0.1111
escalade,1,1,2,0,0,1,3,0.1250,0.1250,0.2500,0.0000,0.0000,0.1250,0.3750
picocolors,1,4,0,1,0,0,0,0.1667,0.6667,0.0000,0.1667,0.0000,0.0000,0.0000
@babel/helper-function-name,3,9,12,12,3,10,6,0.0545,0.1636,0.2182,0.2182,0.0545,0.1818,0.1091
@babel/helper-hoist-variables,3,7,12,9,3,10,7,0.0588,0.1373,0.2353,0.1765,0.0588,0.1961,0.1373
type-fest,11,18,14,17,16,16,9,0.1089,0.1782,0.1386,0.1683,0.1584,0.1584,0.0891
@jest/environment,3,22,27,19,14,17,8,0.0273,0.2000,0.2455,0.1727,0.1273,0.1545,0.0727
@jest/expect,2,5,10,9,5,7,2,0.0500,0.1250,0.2500,0.2250,0.1250,0.1750,0.0500
@jest/types,3,15,22,15,13,13,7,0.0341,0.1705,0.2500,0.1705,0.1477,0.1477,0.0795
jest-mock,5,33,41,55,42,41,10,0.0220,0.1454,0.1806,0.2423,0.1850,0.1806,0.0441
@jest/fake-timers,3,20,27,18,14,15,8,0.0286,0.1905,0.2571,0.1714,0.1333,0.1429,0.0762
@sinonjs/fake-timers,1,2,4,3,6,3,1,0.0500,0.1000,0.2000,0.1500,0.3000,0.1500,0.0500
jest-message-util,4,29,41,40,33,35,10,0.0208,0.1510,0.2135,0.2083,0.1719,0.1823,0.0521
jest-util,5,33,47,58,49,49,9,0.0200,0.1320,0.1880,0.2320,0.1960,0.1960,0.0360
@jest/schemas,1,2,2,5,2,0,1,0.0769,0.1538,0.1538,0.3846,0.1538,0.0000,0.0769
@types/istanbul-lib-coverage,0,0,2,0,1,3,0,0.0000,0.0000,0.3333,0.0000,0.1667,0.5000,0.0000
@types/istanbul-reports,0,0,1,2,1,1,0,0.0000,0.0000,0.2000,0.4000,0.2000,0.2000,0.0000
@types/yargs,0,11,24,31,30,22,15,0.0000,0.0827,0.1805,0.2331,0.2256,0.1654,0.1128
@sinclair/typebox,24,19,31,22,26,25,20,0.1437,0.1138,0.1856,0.1317,0.1557,0.1497,0.1198
@types/istanbul-lib-report,0,0,1,0,1,1,0,0.0000,0.0000,0.3333,0.0000,0.3333,0.3333,0.0000
@types/yargs-parser,0,2,2,2,3,3,0,0.0000,0.1667,0.1667,0.1667,0.2500,0.2500,0.0000
@sinonjs/commons,2,4,2,7,2,3,3,0.0870,0.1739,0.0870,0.3043,0.0870,0.1304,0.1304
type-detect,3,3,2,1,7,1,0,0.1765,0.1765,0.1176,0.0588,0.4118,0.0588,0.0000
@types/stack-utils,0,0,2,0,0,1,1,0.0000,0.0000,0.5000,0.0000,0.0000,0.2500,0.2500
pretty-format,9,35,44,43,42,42,11,0.0398,0.1549,0.1947,0.1903,0.1858,0.1858,0.0487
slash,1,0,1,3,1,2,0,0.1250,0.0000,0.1250,0.3750,0.1250,0.2500,0.0000
stack-utils,0,3,3,0,4,5,3,0.0000,0.1667,0.1667,0.0000,0.2222,0.2778,0.1667
react-is,6,184,216,232,233,217,36,0.0053,0.1637,0.1922,0.2064,0.2073,0.1931,0.0320
ci-info,5,3,5,6,7,1,2,0.1724,0.1034,0.1724,0.2069,0.2414,0.0345,0.0690
expect,8,36,45,45,34,43,14,0.0356,0.1600,0.2000,0.2000,0.1511,0.1911,0.0622
jest-snapshot,6,40,49,57,54,50,12,0.0224,0.1493,0.1828,0.2127,0.2015,0.1866,0.0448
@jest/expect-utils,2,4,10,7,5,6,2,0.0556,0.1111,0.2778,0.1944,0.1389,0.1667,0.0556
jest-get-type,3,11,17,16,19,19,5,0.0333,0.1222,0.1889,0.1778,0.2111,0.2111,0.0556
jest-matcher-utils,5,32,44,45,41,42,11,0.0227,0.1455,0.2000,0.2045,0.1864,0.1909,0.0500
@babel/plugin-syntax-jsx,3,7,12,8,3,11,5,0.0612,0.1429,0.2449,0.1633,0.0612,0.2245,0.1020
@babel/plugin-syntax-typescript,3,7,12,9,4,12,6,0.0566,0.1321,0.2264,0.1698,0.0755,0.2264,0.1132
@jest/transform,3,24,28,20,16,19,7,0.0256,0.2051,0.2393,0.1709,0.1368,0.1624,0.0598
@types/babel__traverse,1,3,8,4,6,3,3,0.0357,0.1071,0.2857,0.1429,0.2143,0.1071,0.1071
@types/prettier,4,3,9,7,14,13,13,0.0635,0.0476,0.1429,0.1111,0.2222,0.2063,0.2063
babel-preset-current-node-syntax,1,2,3,0,0,0,2,0.1250,0.2500,0.3750,0.0000,0.0000,0.0000,0.2500
jest-diff,5,35,43,43,39,41,12,0.0229,0.1606,0.1972,0.1972,0.1789,0.1881,0.0550
jest-haste-map,5,39,46,59,51,51,10,0.0192,0.1494,0.1762,0.2261,0.1954,0.1954,0.0383
natural-compare,0,0,1,0,0,0,1,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5000
@babel/helper-plugin-utils,2,6,10,6,3,7,3,0.0541,0.1622,0.2703,0.1622,0.0811,0.1892,0.0811
babel-plugin-istanbul,3,4,7,8,5,4,6,0.0811,0.1081,0.1892,0.2162,0.1351,0.1081,0.1622
jest-regex-util,2,11,17,21,22,20,6,0.0202,0.1111,0.1717,0.2121,0.2222,0.2020,0.0606
pirates,5,2,4,2,1,3,1,0.2778,0.1111,0.2222,0.1111,0.0556,0.1667,0.0556
write-file-atomic,1,0,4,6,5,9,5,0.0333,0.0000,0.1333,0.2000,0.1667,0.3000,0.1667
@istanbuljs/load-nyc-config,1,1,1,1,0,0,1,0.2000,0.2000,0.2000,0.2000,0.0000,0.0000,0.2000
@istanbuljs/schema,0,1,0,0,1,0,2,0.0000,0.2500,0.0000,0.0000,0.2500,0.0000,0.5000
istanbul-lib-instrument,8,9,12,18,9,5,10,0.1127,0.1268,0.1690,0.2535,0.1268,0.0704,0.1408
test-exclude,3,5,11,7,2,3,5,0.0833,0.1389,0.3056,0.1944,0.0556,0.0833,0.1389
camelcase,4,5,6,3,4,0,4,0.1538,0.1923,0.2308,0.1154,0.1538,0.0000,0.1538
find-up,3,2,3,2,2,1,1,0.2143,0.1429,0.2143,0.1429,0.1429,0.0714,0.0714
get-package-type,0,0,1,0,0,0,0,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
resolve-from,2,2,0,0,0,1,1,0.3333,0.3333,0.0000,0.0000,0.0000,0.1667,0.1667
locate-path,2,5,1,1,1,0,1,0.1818,0.4545,0.0909,0.0909,0.0909,0.0000,0.0909
path-exists,2,0,1,0,2,0,1,0.3333,0.0000,0.1667,0.0000,0.3333,0.0000,0.1667
pinkie-promise,1,0,0,1,1,0,0,0.3333,0.0000,0.0000,0.3333,0.3333,0.0000,0.0000
p-locate,1,2,1,1,1,1,0,0.1429,0.2857,0.1429,0.1429,0.1429,0.1429,0.0000
p-limit,3,2,1,2,3,2,2,0.2000,0.1333,0.0667,0.1333,0.2000,0.1333,0.1333
yocto-queue,0,0,2,0,0,1,0,0.0000,0.0000,0.6667,0.0000,0.0000,0.3333,0.0000
p-try,1,2,0,0,1,1,0,0.2000,0.4000,0.0000,0.0000,0.2000,0.2000,0.0000
istanbul-lib-coverage,5,3,4,4,4,2,5,0.1852,0.1111,0.1481,0.1481,0.1481,0.0741,0.1852
@types/graceful-fs,0,3,1,2,6,2,6,0.0000,0.1500,0.0500,0.1000,0.3000,0.1000,0.3000
anymatch,1,2,3,4,4,3,1,0.0556,0.1111,0.1667,0.2222,0.2222,0.1667,0.0556
fb-watchman,3,1,5,0,4,2,2,0.1765,0.0588,0.2941,0.0000,0.2353,0.1176,0.1176
jest-worker,3,27,31,32,26,31,9,0.0189,0.1698,0.1950,0.2013,0.1635,0.1950,0.0566
walker,1,3,0,1,3,2,1,0.0909,0.2727,0.0000,0.0909,0.2727,0.1818,0.0909
bser,0,1,4,0,0,2,0,0.0000,0.1429,0.5714,0.0000,0.0000,0.2857,0.0000
node-int64,0,1,3,1,1,0,1,0.0000,0.1429,0.4286,0.1429,0.1429,0.0000,0.1429
merge-stream,3,3,2,1,2,2,1,0.2143,0.2143,0.1429,0.0714,0.1429,0.1429,0.0714
makeerror,1,3,0,3,3,0,1,0.0909,0.2727,0.0000,0.2727,0.2727,0.0000,0.0909
tmpl,1,1,1,1,1,0,0,0.2000,0.2000,0.2000,0.2000,0.2000,0.0000,0.0000
typedarray-to-buffer,0,0,7,1,6,3,2,0.0000,0.0000,0.3684,0.0526,0.3158,0.1579,0.1053
@babel/plugin-syntax-async-generators,3,7,9,7,1,8,4,0.0769,0.1795,0.2308,0.1795,0.0256,0.2051,0.1026
@babel/plugin-syntax-bigint,2,2,3,5,1,5,3,0.0952,0.0952,0.1429,0.2381,0.0476,0.2381,0.1429
@babel/plugin-syntax-class-properties,3,7,9,8,2,9,4,0.0714,0.1667,0.2143,0.1905,0.0476,0.2143,0.0952
@babel/plugin-syntax-import-meta,2,7,7,7,2,6,2,0.0606,0.2121,0.2121,0.2121,0.0606,0.1818,0.0606
@babel/plugin-syntax-json-strings,2,2,3,4,1,5,2,0.1053,0.1053,0.1579,0.2105,0.0526,0.2632,0.1053
@babel/plugin-syntax-logical-assignment-operators,2,5,6,5,2,6,2,0.0714,0.1786,0.2143,0.1786,0.0714,0.2143,0.0714
@babel/plugin-syntax-nullish-coalescing-operator,3,7,8,7,1,8,4,0.0789,0.1842,0.2105,0.1842,0.0263,0.2105,0.1053
@babel/plugin-syntax-numeric-separator,3,7,9,7,2,8,4,0.0750,0.1750,0.2250,0.1750,0.0500,0.2000,0.1000
@babel/plugin-syntax-object-rest-spread,3,7,8,7,1,8,4,0.0789,0.1842,0.2105,0.1842,0.0263,0.2105,0.1053
@babel/plugin-syntax-optional-catch-binding,3,7,8,7,1,8,4,0.0789,0.1842,0.2105,0.1842,0.0263,0.2105,0.1053
@babel/plugin-syntax-optional-chaining,3,7,8,7,1,8,4,0.0789,0.1842,0.2105,0.1842,0.0263,0.2105,0.1053
@babel/plugin-syntax-top-level-await,1,0,3,1,2,1,1,0.1111,0.0000,0.3333,0.1111,0.2222,0.1111,0.1111
diff-sequences,2,11,10,12,11,10,4,0.0333,0.1833,0.1667,0.2000,0.1833,0.1667,0.0667
babel-plugin-polyfill-corejs2,1,2,10,5,2,1,7,0.0357,0.0714,0.3571,0.1786,0.0714,0.0357,0.2500
babel-plugin-polyfill-corejs3,1,2,8,9,4,2,7,0.0303,0.0606,0.2424,0.2727,0.1212,0.0606,0.2121
babel-plugin-polyfill-regenerator,1,2,7,5,1,1,7,0.0417,0.0833,0.2917,0.2083,0.0417,0.0417,0.2917
@babel/helper-define-polyfill-provider,1,1,6,4,1,1,7,0.0476,0.0476,0.2857,0.1905,0.0476,0.0476,0.3333
lodash.debounce,1,7,5,4,3,1,1,0.0455,0.3182,0.2273,0.1818,0.1364,0.0455,0.0455
resolve,8,17,14,14,14,10,10,0.0920,0.1954,0.1609,0.1609,0.1609,0.1149,0.1149
is-core-module,1,5,5,0,5,0,0,0.0625,0.3125,0.3125,0.0000,0.3125,0.0000,0.0000
path-parse,0,1,3,0,0,4,0,0.0000,0.1250,0.3750,0.0000,0.0000,0.5000,0.0000
supports-preserve-symlinks-flag,0,1,0,0,0,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
jest-pnp-resolver,0,2,1,2,2,1,1,0.0000,0.2222,0.1111,0.2222,0.2222,0.1111,0.1111
jest-validate,6,31,43,40,34,43,11,0.0288,0.1490,0.2067,0.1923,0.1635,0.2067,0.0529
resolve.exports,1,1,3,1,1,2,2,0.0909,0.0909,0.2727,0.0909,0.0909,0.1818,0.1818
tapable,1,12,14,6,2,11,2,0.0208,0.2500,0.2917,0.1250,0.0417,0.2292,0.0417
@rollup/pluginutils,3,4,3,0,3,2,5,0.1500,0.2000,0.1500,0.0000,0.1500,0.1000,0.2500
@types/resolve,0,2,5,2,4,2,0,0.0000,0.1333,0.3333,0.1333,0.2667,0.1333,0.0000
builtin-modules,2,1,3,1,1,1,0,0.2222,0.1111,0.3333,0.1111,0.1111,0.1111,0.0000
deepmerge,0,11,7,9,10,4,5,0.0000,0.2391,0.1522,0.1957,0.2174,0.0870,0.1087
is-module,0,0,1,0,0,0,0,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000
read-pkg-up,2,1,2,1,3,2,1,0.1667,0.0833,0.1667,0.0833,0.2500,0.1667,0.0833
leven,1,1,3,0,1,0,2,0.1250,0.1250,0.3750,0.0000,0.1250,0.0000,0.2500
core-js-compat,17,27,20,17,24,9,8,0.1393,0.2213,0.1639,0.1393,0.1967,0.0738,0.0656
@babel/plugin-bugfix-safari-id-destructuring-collision-in-function-expression,0,0,3,0,0,1,1,0.0000,0.0000,0.6000,0.0000,0.0000,0.2000,0.2000
@babel/plugin-bugfix-v8-spread-parameters-in-optional-chaining,0,2,2,0,2,2,1,0.0000,0.2222,0.2222,0.0000,0.2222,0.2222,0.1111
@babel/plugin-proposal-async-generator-functions,4,7,22,12,6,11,7,0.0580,0.1014,0.3188,0.1739,0.0870,0.1594,0.1014
@babel/plugin-proposal-class-properties,3,7,18,9,6,10,7,0.0500,0.1167,0.3000,0.1500,0.1000,0.1667,0.1167
@babel/plugin-proposal-class-static-block,0,2,5,1,4,3,1,0.0000,0.1250,0.3125,0.0625,0.2500,0.1875,0.0625
@babel/plugin-proposal-dynamic-import,1,0,5,1,4,3,3,0.0588,0.0000,0.2941,0.0588,0.2353,0.1765,0.1765
@babel/plugin-proposal-export-namespace-from,2,8,11,9,4,10,4,0.0417,0.1667,0.2292,0.1875,0.0833,0.2083,0.0833
@babel/plugin-proposal-json-strings,2,2,7,7,3,7,4,0.0625,0.0625,0.2188,0.2188,0.0938,0.2188,0.1250
@babel/plugin-proposal-logical-assignment-operators,2,6,9,8,5,9,5,0.0455,0.1364,0.2045,0.1818,0.1136,0.2045,0.1136
@babel/plugin-proposal-nullish-coalescing-operator,3,7,13,10,4,10,7,0.0556,0.1296,0.2407,0.1852,0.0741,0.1852,0.1296
@babel/plugin-proposal-numeric-separator,3,7,11,10,4,10,6,0.0588,0.1373,0.2157,0.1961,0.0784,0.1961,0.1176
@babel/plugin-proposal-object-rest-spread,3,9,22,14,9,14,10,0.0370,0.1111,0.2716,0.1728,0.1111,0.1728,0.1235
@babel/plugin-proposal-optional-catch-binding,3,7,11,9,3,10,6,0.0612,0.1429,0.2245,0.1837,0.0612,0.2041,0.1224
@babel/plugin-proposal-optional-chaining,3,10,13,10,6,15,8,0.0462,0.1538,0.2000,0.1538,0.0923,0.2308,0.1231
@babel/plugin-proposal-private-methods,1,0,11,3,4,3,3,0.0400,0.0000,0.4400,0.1200,0.1600,0.1200,0.1200
@babel/plugin-proposal-private-property-in-object,0,2,5,2,2,4,1,0.0000,0.1250,0.3125,0.1250,0.1250,0.2500,0.0625
@babel/plugin-proposal-unicode-property-regex,3,7,14,9,4,11,6,0.0556,0.1296,0.2593,0.1667,0.0741,0.2037,0.1111
@babel/plugin-syntax-class-static-block,0,0,0,1,2,1,0,0.0000,0.0000,0.0000,0.2500,0.5000,0.2500,0.0000
@babel/plugin-syntax-dynamic-import,3,7,8,7,1,8,4,0.0789,0.1842,0.2105,0.1842,0.0263,0.2105,0.1053
@babel/plugin-syntax-export-namespace-from,2,7,6,7,1,8,3,0.0588,0.2059,0.1765,0.2059,0.0294,0.2353,0.0882
@babel/plugin-syntax-import-assertions,0,0,3,0,3,2,1,0.0000,0.0000,0.3333,0.0000,0.3333,0.2222,0.1111
@babel/plugin-syntax-private-property-in-object,0,0,0,0,1,1,0,0.0000,0.0000,0.0000,0.0000,0.5000,0.5000,0.0000
@babel/plugin-transform-arrow-functions,3,7,13,8,4,10,5,0.0600,0.1400,0.2600,0.1600,0.0800,0.2000,0.1000
@babel/plugin-transform-async-to-generator,3,7,17,9,5,10,6,0.0526,0.1228,0.2982,0.1579,0.0877,0.1754,0.1053
@babel/plugin-transform-block-scoped-functions,3,7,11,8,3,10,5,0.0638,0.1489,0.2340,0.1702,0.0638,0.2128,0.1064
@babel/plugin-transform-block-scoping,3,12,17,17,8,13,9,0.0380,0.1519,0.2152,0.2152,0.1013,0.1646,0.1139
@babel/plugin-transform-classes,4,10,17,12,6,14,11,0.0541,0.1351,0.2297,0.1622,0.0811,0.1892,0.1486
@babel/plugin-transform-computed-properties,3,8,13,8,4,10,6,0.0577,0.1538,0.2500,0.1538,0.0769,0.1923,0.1154
@babel/plugin-transform-destructuring,3,11,17,13,8,13,9,0.0405,0.1486,0.2297,0.1757,0.1081,0.1757,0.1216
@babel/plugin-transform-dotall-regex,2,7,11,9,4,8,4,0.0444,0.1556,0.2444,0.2000,0.0889,0.1778,0.0889
@babel/plugin-transform-duplicate-keys,3,8,12,8,4,10,5,0.0600,0.1600,0.2400,0.1600,0.0800,0.2000,0.1000
@babel/plugin-transform-exponentiation-operator,3,7,12,8,3,10,5,0.0625,0.1458,0.2500,0.1667,0.0625,0.2083,0.1042
@babel/plugin-transform-for-of,3,8,13,11,5,14,6,0.0500,0.1333,0.2167,0.1833,0.0833,0.2333,0.1000
@babel/plugin-transform-function-name,3,8,13,9,3,10,6,0.0577,0.1538,0.2500,0.1731,0.0577,0.1923,0.1154
@babel/plugin-transform-literals,3,8,12,8,3,10,5,0.0612,0.1633,0.2449,0.1633,0.0612,0.2041,0.1020
@babel/plugin-transform-member-expression-literals,3,7,11,8,3,10,5,0.0638,0.1489,0.2340,0.1702,0.0638,0.2128,0.1064
@babel/plugin-transform-modules-amd,3,7,15,9,8,13,6,0.0492,0.1148,0.2459,0.1475,0.1311,0.2131,0.0984
@babel/plugin-transform-modules-commonjs,3,8,16,12,10,15,8,0.0417,0.1111,0.2222,0.1667,0.1389,0.2083,0.1111
@babel/plugin-transform-modules-systemjs,3,10,16,10,9,12,10,0.0429,0.1429,0.2286,0.1429,0.1286,0.1714,0.1429
@babel/plugin-transform-modules-umd,3,7,15,8,4,12,5,0.0556,0.1296,0.2778,0.1481,0.0741,0.2222,0.0926
@babel/plugin-transform-named-capturing-groups-regex,2,1,12,3,2,4,4,0.0714,0.0357,0.4286,0.1071,0.0714,0.1429,0.1429
@babel/plugin-transform-new-target,3,8,11,9,3,10,6,0.0600,0.1600,0.2200,0.1800,0.0600,0.2000,0.1200
@babel/plugin-transform-object-super,3,7,12,8,4,10,5,0.0612,0.1429,0.2449,0.1633,0.0816,0.2041,0.1020
@babel/plugin-transform-parameters,4,9,17,13,7,13,7,0.0571,0.1286,0.2429,0.1857,0.1000,0.1857,0.1000
@babel/plugin-transform-property-literals,3,7,11,8,3,10,5,0.0638,0.1489,0.2340,0.1702,0.0638,0.2128,0.1064
@babel/plugin-transform-regenerator,3,8,13,11,6,11,7,0.0508,0.1356,0.2203,0.1864,0.1017,0.1864,0.1186
@babel/plugin-transform-reserved-words,3,7,12,8,3,10,5,0.0625,0.1458,0.2500,0.1667,0.0625,0.2083,0.1042
@babel/plugin-transform-shorthand-properties,3,7,11,8,3,10,5,0.0638,0.1489,0.2340,0.1702,0.0638,0.2128,0.1064
@babel/plugin-transform-spread,3,8,16,9,5,11,6,0.0517,0.1379,0.2759,0.1552,0.0862,0.1897,0.1034
@babel/plugin-transform-sticky-regex,3,7,11,8,3,10,6,0.0625,0.1458,0.2292,0.1667,0.0625,0.2083,0.1250
@babel/plugin-transform-template-literals,3,8,14,9,3,10,7,0.0556,0.1481,0.2593,0.1667,0.0556,0.1852,0.1296
@babel/plugin-transform-typeof-symbol,3,8,12,8,5,10,5,0.0588,0.1569,0.2353,0.1569,0.0980,0.1961,0.0980
@babel/plugin-transform-unicode-escapes,0,0,4,2,2,2,1,0.0000,0.0000,0.3636,0.1818,0.1818,0.1818,0.0909
@babel/plugin-transform-unicode-regex,3,7,13,9,3,10,6,0.0588,0.1373,0.2549,0.1765,0.0588,0.1961,0.1176
@babel/preset-modules,1,0,2,1,2,1,0,0.1429,0.0000,0.2857,0.1429,0.2857,0.1429,0.0000
@babel/helper-skip-transparent-expression-wrappers,0,1,1,0,2,3,1,0.0000,0.1250,0.1250,0.0000,0.2500,0.3750,0.1250
@babel/helper-remap-async-to-generator,3,8,14,9,3,12,6,0.0545,0.1455,0.2545,0.1636,0.0545,0.2182,0.1091
@babel/helper-annotate-as-pure,3,7,10,8,4,10,5,0.0638,0.1489,0.2128,0.1702,0.0851,0.2128,0.1064
@babel/helper-wrap-function,3,9,17,8,4,10,6,0.0526,0.1579,0.2982,0.1404,0.0702,0.1754,0.1053
@babel/helper-create-class-features-plugin,2,5,20,8,15,8,7,0.0308,0.0769,0.3077,0.1231,0.2308,0.1231,0.1077
@babel/helper-member-expression-to-functions,2,8,10,6,8,10,5,0.0408,0.1633,0.2041,0.1224,0.1633,0.2041,0.1020
@babel/helper-optimise-call-expression,3,7,10,9,4,10,7,0.0600,0.1400,0.2000,0.1800,0.0800,0.2000,0.1400
@babel/helper-create-regexp-features-plugin,1,2,7,1,7,5,3,0.0385,0.0769,0.2692,0.0385,0.2692,0.1923,0.1154
regexpu-core,2,4,13,8,10,5,5,0.0426,0.0851,0.2766,0.1702,0.2128,0.1064,0.1064
regenerate,5,7,3,5,1,3,2,0.1923,0.2692,0.1154,0.1923,0.0385,0.1154,0.0769
regenerate-unicode-properties,4,1,6,7,6,2,4,0.1333,0.0333,0.2000,0.2333,0.2000,0.0667,0.1333
regjsgen,3,1,2,3,0,2,1,0.2500,0.0833,0.1667,0.2500,0.0000,0.1667,0.0833
regjsparser,6,6,5,6,1,4,5,0.1818,0.1818,0.1515,0.1818,0.0303,0.1212,0.1515
unicode-match-property-ecmascript,0,0,2,0,2,0,2,0.0000,0.0000,0.3333,0.0000,0.3333,0.0000,0.3333
unicode-match-property-value-ecmascript,0,0,4,1,1,0,1,0.0000,0.0000,0.5714,0.1429,0.1429,0.0000,0.1429
unicode-canonical-property-names-ecmascript,1,0,2,0,2,0,1,0.1667,0.0000,0.3333,0.0000,0.3333,0.0000,0.1667
unicode-property-aliases-ecmascript,0,0,3,2,1,0,3,0.0000,0.0000,0.3333,0.2222,0.1111,0.0000,0.3333
@babel/helper-builder-binary-assignment-operator-visitor,3,8,12,8,3,10,6,0.0600,0.1600,0.2400,0.1600,0.0600,0.2000,0.1200
@babel/helper-explode-assignable-expression,3,7,12,8,3,12,6,0.0588,0.1373,0.2353,0.1569,0.0588,0.2353,0.1176
babel-plugin-dynamic-import-node,0,2,4,3,0,1,2,0.0000,0.1667,0.3333,0.2500,0.0000,0.0833,0.1667
object.assign,8,3,3,3,7,4,6,0.2353,0.0882,0.0882,0.0882,0.2059,0.1176,0.1765
regenerator-transform,5,5,6,5,6,5,3,0.1429,0.1429,0.1714,0.1429,0.1714,0.1429,0.0857
@babel/runtime,5,13,34,24,18,16,14,0.0403,0.1048,0.2742,0.1935,0.1452,0.1290,0.1129
regenerator-runtime,1,8,0,3,4,9,5,0.0333,0.2667,0.0000,0.1000,0.1333,0.3000,0.1667
johnny-five,28,39,52,41,49,47,44,0.0933,0.1300,0.1733,0.1367,0.1633,0.1567,0.1467
lodash.clonedeep,1,7,5,7,1,1,2,0.0417,0.2917,0.2083,0.2917,0.0417,0.0417,0.0833
nanotimer,7,2,4,1,4,2,9,0.2414,0.0690,0.1379,0.0345,0.1379,0.0690,0.3103
temporal,1,5,4,4,2,8,2,0.0385,0.1923,0.1538,0.1538,0.0769,0.3077,0.0769
jsdoc,9,10,9,7,6,4,5,0.1800,0.2000,0.1800,0.1400,0.1200,0.0800,0.1000
@babel/eslint-parser,2,2,8,5,5,6,3,0.0645,0.0645,0.2581,0.1613,0.1613,0.1935,0.0968
@nicolo-ribaudo/eslint-scope-5-internals,0,2,0,0,0,0,0,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000
eslint-visitor-keys,1,2,3,0,2,2,2,0.0833,0.1667,0.2500,0.0000,0.1667,0.1667,0.1667
eslint-scope,2,0,1,0,4,3,7,0.1176,0.0000,0.0588,0.0000,0.2353,0.1765,0.4118
esrecurse,2,3,5,1,0,1,1,0.1538,0.2308,0.3846,0.0769,0.0000,0.0769,0.0769
@types/eslint,2,3,11,9,15,14,5,0.0339,0.0508,0.1864,0.1525,0.2542,0.2373,0.0847
@types/estree,2,3,5,9,4,6,6,0.0571,0.0857,0.1429,0.2571,0.1143,0.1714,0.1714
